"행정구역","2021년12월_총인구수","2021년12월_세대수","2021년12월_세대당 인구","2021년12월_남자 인구수","2021년12월_여자 인구수","2021년12월_남여 비율"
"서울특별시 노원구 중계4동(1135062400)","19,928","8,343","          2.39","9,584","10,344","          0.93"
"서울특별시 노원구 중계2.3동(1135062500)","34,196","15,269","          2.24","15,690","18,506","          0.85"
"서울특별시 노원구 상계1동(1135063000)","38,126","15,601","          2.44","18,451","19,675","          0.94"
"서울특별시 노원구 상계2동(1135064000)","19,980","8,657","          2.31","9,889","10,091","          0.98"
"서울특별시 노원구 상계3.4동(1135066500)","26,166","11,999","          2.18","13,003","13,163","          0.99"
"서울특별시 노원구 상계5동(1135067000)","23,940","10,926","          2.19","11,607","12,333","          0.94"
"서울특별시 노원구 상계6.7동(1135069500)","32,641","13,894","          2.35","15,088","17,553","          0.86"
"서울특별시 노원구 상계8동(1135070000)","22,547","9,219","          2.45","10,816","11,731","          0.92"
"서울특별시 노원구 상계9동(1135071000)","20,444","8,378","          2.44","9,656","10,788","          0.90"
"서울특별시 노원구 상계10동(1135072000)","18,677","7,653","          2.44","8,656","10,021","          0.86"
"서울특별시 은평구 (1138000000)","473,307","214,711","          2.20","226,458","246,849","          0.92"
"서울특별시 은평구 녹번동(1138051000)","36,807","17,601","          2.09","17,434","19,373","          0.90"
"서울특별시 은평구 불광제1동(1138052000)","38,518","17,756","          2.17","18,167","20,351","          0.89"
"서울특별시 은평구 불광제2동(1138053000)","27,545","13,989","          1.97","13,330","14,215","          0.94"
"서울특별시 은평구 갈현제1동(1138055100)","21,876","10,787","          2.03","10,672","11,204","          0.95"
"서울특별시 은평구 갈현제2동(1138055200)","28,240","12,650","          2.23","13,379","14,861","          0.90"
"서울특별시 은평구 구산동(1138056000)","32,207","13,325","          2.42","15,777","16,430","          0.96"
"서울특별시 은평구 대조동(1138057000)","26,881","14,546","          1.85","12,497","14,384","          0.87"
"서울특별시 은평구 응암제1동(1138058000)","32,960","14,952","          2.20","15,617","17,343","          0.90"
"서울특별시 은평구 응암제2동(1138059000)","27,912","11,263","          2.48","13,547","14,365","          0.94"
"서울특별시 은평구 응암제3동(1138060000)","24,336","12,494","          1.95","11,854","12,482","          0.95"
"서울특별시 은평구 역촌동(1138062500)","45,384","20,822","          2.18","21,321","24,063","          0.89"
"서울특별시 은평구 신사제1동(1138063100)","27,031","11,896","          2.27","13,035","13,996","          0.93"
"서울특별시 은평구 신사제2동(1138063200)","20,211","8,976","          2.25","10,097","10,114","          1.00"
"서울특별시 은평구 증산동(1138064000)","14,909","6,768","          2.20","7,273","7,636","          0.95"
"서울특별시 은평구 수색동(1138065000)","12,692","5,360","          2.37","6,254","6,438","          0.97"
"서울특별시 은평구 진관동(1138069000)","55,798","21,526","          2.59","26,204","29,594","          0.89"
"서울특별시 서대문구 (1141000000)","304,819","143,647","          2.12","145,694","159,125","          0.92"
"서울특별시 서대문구 천연동(1141052000)","17,121","7,749","          2.21","8,121","9,000","          0.90"
"서울특별시 서대문구 북아현동(1141055500)","15,930","7,209","          2.21","7,644","8,286","          0.92"
"서울특별시 서대문구 충현동(1141056500)","20,355","10,263","          1.98","9,807","10,548","          0.93"
"서울특별시 서대문구 신촌동(1141058500)","19,752","14,010","          1.41","8,756","10,996","          0.80"
"서울특별시 서대문구 연희동(1141061500)","34,976","18,600","          1.88","16,737","18,239","          0.92"
"서울특별시 서대문구 홍제제1동(1141062000)","23,676","10,409","          2.27","11,090","12,586","          0.88"
"서울특별시 서대문구 홍제제3동(1141064000)","15,336","7,046","          2.18","7,410","7,926","          0.93"
"서울특별시 서대문구 홍제제2동(1141065500)","13,703","5,805","          2.36","6,471","7,232","          0.89"
"서울특별시 서대문구 홍은제1동(1141066000)","22,697","9,731","          2.33","10,957","11,740","          0.93"
"서울특별시 서대문구 홍은제2동(1141068500)","26,496","12,316","          2.15","12,796","13,700","          0.93"
"서울특별시 서대문구 남가좌제1동(1141069000)","15,409","5,673","          2.72","7,384","8,025","          0.92"
"서울특별시 서대문구 남가좌제2동(1141070000)","29,780","13,344","          2.23","14,416","15,364","          0.94"
"서울특별시 서대문구 북가좌제1동(1141071000)","18,009","6,908","          2.61","8,676","9,333","          0.93"
"서울특별시 서대문구 북가좌제2동(1141072000)","31,579","14,584","          2.17","15,429","16,150","          0.96"
"서울특별시 마포구 (1144000000)","368,905","179,861","          2.05","173,504","195,401","          0.89"
"서울특별시 마포구 아현동(1144055500)","25,233","10,423","          2.42","11,832","13,401","          0.88"
"서울특별시 마포구 공덕동(1144056500)","37,164","18,507","          2.01","17,460","19,704","          0.89"
"서울특별시 마포구 도화동(1144058500)","21,151","9,305","          2.27","10,091","11,060","          0.91"
"서울특별시 마포구 용강동(1144059000)","21,619","9,393","          2.30","10,236","11,383","          0.90"
"서울특별시 마포구 대흥동(1144060000)","14,517","8,673","          1.67","7,023","7,494","          0.94"
"서울특별시 마포구 염리동(1144061000)","16,817","7,754","          2.17","8,093","8,724","          0.93"
"서울특별시 마포구 신수동(1144063000)","22,489","9,976","          2.25","10,954","11,535","          0.95"
"서울특별시 마포구 서강동(1144065500)","24,938","12,165","          2.05","11,863","13,075","          0.91"
"서울특별시 마포구 서교동(1144066000)","24,826","15,381","          1.61","11,383","13,443","          0.85"
"서울특별시 마포구 합정동(1144068000)","17,311","9,508","          1.82","8,022","9,289","          0.86"
"서울특별시 마포구 망원제1동(1144069000)","20,041","10,325","          1.94","9,378","10,663","          0.88"
"서울특별시 마포구 망원제2동(1144070000)","18,567","8,464","          2.19","8,725","9,842","          0.89"
"서울특별시 마포구 연남동(1144071000)","14,914","8,641","          1.73","7,052","7,862","          0.90"
"서울특별시 마포구 성산제1동(1144072000)","18,930","9,398","          2.01","8,912","10,018","          0.89"
"서울특별시 마포구 성산제2동(1144073000)","39,608","19,231","          2.06","17,886","21,722","          0.82"
"서울특별시 마포구 상암동(1144074000)","30,780","12,717","          2.42","14,594","16,186","          0.90"
"서울특별시 양천구 (1147000000)","447,302","181,404","          2.47","219,214","228,088","          0.96"
"서울특별시 양천구 목1동(1147051000)","30,750","10,403","          2.96","14,773","15,977","          0.92"
"서울특별시 양천구 목2동(1147052000)","29,903","13,396","          2.23","14,562","15,341","          0.95"
"서울특별시 양천구 목3동(1147053000)","21,815","10,027","          2.18","10,408","11,407","          0.91"
"서울특별시 양천구 목4동(1147054000)","25,372","10,152","          2.50","12,396","12,976","          0.96"
"서울특별시 양천구 목5동(1147055000)","41,239","13,465","          3.06","20,455","20,784","          0.98"
"서울특별시 양천구 신월1동(1147056000)","20,422","10,232","          2.00","10,490","9,932","          1.06"
"서울특별시 양천구 신월2동(1147057000)","20,665","8,465","          2.44","10,096","10,569","          0.96"
"서울특별시 양천구 신월3동(1147058000)","15,191","7,909","          1.92","8,009","7,182","          1.12"
"서울특별시 양천구 신월4동(1147059000)","17,926","6,890","          2.60","8,759","9,167","          0.96"
"서울특별시 양천구 신월5동(1147060000)","14,615","6,470","          2.26","7,262","7,353","          0.99"
"서울특별시 양천구 신월6동(1147061000)","13,893","5,356","          2.59","6,792","7,101","          0.96"
"서울특별시 양천구 신월7동(1147061100)","19,783","9,219","          2.15","9,677","10,106","          0.96"
"서울특별시 양천구 신정1동(1147062000)","20,374","7,103","          2.87","9,925","10,449","          0.95"
"서울특별시 양천구 신정2동(1147063000)","19,491","7,010","          2.78","9,567","9,924","          0.96"
"서울특별시 양천구 신정3동(1147064000)","49,627","19,369","          2.56","24,148","25,479","          0.95"
"서울특별시 양천구 신정4동(1147065000)","32,698","16,180","          2.02","15,936","16,762","          0.95"
"서울특별시 양천구 신정6동(1147067000)","24,528","8,265","          2.97","11,939","12,589","          0.95"
"서울특별시 양천구 신정7동(1147068000)","29,010","11,493","          2.52","14,020","14,990","          0.94"
"서울특별시 강서구 (1150000000)","574,315","271,175","          2.12","276,292","298,023","          0.93"
"서울특별시 강서구 염창동(1150051000)","41,637","16,309","          2.55","20,144","21,493","          0.94"
"서울특별시 강서구 등촌제1동(1150052000)","24,239","13,600","          1.78","11,243","12,996","          0.87"
"서울특별시 강서구 등촌제2동(1150053000)","20,303","8,668","          2.34","9,914","10,389","          0.95"
"서울특별시 강서구 등촌제3동(1150053500)","30,544","15,012","          2.03","14,486","16,058","          0.90"
"서울특별시 강서구 화곡제1동(1150054000)","51,801","27,678","          1.87","25,174","26,627","          0.95"
"서울특별시 강서구 화곡제2동(1150055000)","17,840","8,187","          2.18","8,662","9,178","          0.94"
"서울특별시 강서구 화곡제3동(1150056000)","21,525","9,657","          2.23","10,297","11,228","          0.92"
"서울특별시 강서구 화곡제4동(1150057000)","20,532","9,748","          2.11","10,038","10,494","          0.96"
"서울특별시 강서구 화곡본동(1150059000)","34,202","17,267","          1.98","16,579","17,623","          0.94"
"서울특별시 강서구 화곡제6동(1150059100)","24,869","12,586","          1.98","12,024","12,845","          0.94"
"서울특별시 강서구 화곡제8동(1150059300)","24,383","11,814","          2.06","11,751","12,632","          0.93"
"서울특별시 강서구 가양제1동(1150060300)","34,115","20,536","          1.66","15,594","18,521","          0.84"
"서울특별시 강서구 가양제2동(1150060400)","14,026","8,055","          1.74","6,618","7,408","          0.89"
"서울특별시 강서구 가양제3동(1150060500)","15,040","7,903","          1.90","6,975","8,065","          0.86"
"서울특별시 강서구 발산제1동(1150061100)","36,416","13,446","          2.71","17,215","19,201","          0.90"
"서울특별시 강서구 우장산동(1150061500)","42,923","16,100","          2.67","20,534","22,389","          0.92"
"서울특별시 강서구 공항동(1150062000)","30,842","14,081","          2.19","15,537","15,305","          1.02"
"서울특별시 강서구 방화제1동(1150063000)","42,932","17,256","          2.49","20,924","22,008","          0.95"
"서울특별시 강서구 방화제2동(1150064000)","23,355","11,994","          1.95","11,527","11,828","          0.97"
"서울특별시 강서구 방화제3동(1150064100)","22,791","11,278","          2.02","11,056","11,735","          0.94"
"서울특별시 구로구 (1153000000)","396,754","180,929","          2.19","195,537","201,217","          0.97"
"서울특별시 구로구 신도림동(1153051000)","36,049","13,730","          2.63","17,517","18,532","          0.95"
"서울특별시 구로구 구로제1동(1153052000)","20,827","8,343","          2.50","10,196","10,631","          0.96"
"서울특별시 구로구 구로제2동(1153053000)","23,802","12,608","          1.89","12,016","11,786","          1.02"
"서울특별시 구로구 구로제3동(1153054000)","23,529","13,338","          1.76","12,087","11,442","          1.06"
"서울특별시 구로구 구로제4동(1153055000)","19,667","10,630","          1.85","9,534","10,133","          0.94"
"서울특별시 구로구 구로제5동(1153056000)","29,212","15,130","          1.93","14,185","15,027","          0.94"
"서울특별시 구로구 가리봉동(1153059500)","8,958","5,999","          1.49","4,900","4,058","          1.21"
"서울특별시 구로구 고척제1동(1153072000)","22,337","9,462","          2.36","11,119","11,218","          0.99"
"서울특별시 구로구 고척제2동(1153073000)","26,631","11,508","          2.31","13,205","13,426","          0.98"
"서울특별시 구로구 개봉제1동(1153074000)","33,775","14,926","          2.26","16,854","16,921","          1.00"
"서울특별시 구로구 개봉제2동(1153075000)","30,894","12,575","          2.46","15,051","15,843","          0.95"
"서울특별시 구로구 개봉제3동(1153076000)","20,222","8,824","          2.29","9,831","10,391","          0.95"
"서울특별시 구로구 오류제1동(1153077000)","22,540","12,092","          1.86","10,945","11,595","          0.94"
"서울특별시 구로구 오류제2동(1153078000)","38,456","15,586","          2.47","18,495","19,961","          0.93"
"서울특별시 구로구 수궁동(1153079000)","23,506","10,034","          2.34","11,591","11,915","          0.97"
"서울특별시 구로구 항동(1153080000)","16,349","6,144","          2.66","8,011","8,338","          0.96"
"서울특별시 금천구 (1154500000)","230,811","117,595","          1.96","116,527","114,284","          1.02"
"서울특별시 금천구 가산동(1154551000)","23,669","16,824","          1.41","12,863","10,806","          1.19"
"서울특별시 금천구 독산제1동(1154561000)","44,873","23,295","          1.93","22,990","21,883","          1.05"
"서울특별시 금천구 독산제2동(1154562000)","18,706","9,519","          1.97","9,465","9,241","          1.02"
"서울특별시 금천구 독산제3동(1154563000)","24,152","12,718","          1.90","12,106","12,046","          1.00"
"서울특별시 금천구 독산제4동(1154564000)","15,142","7,668","          1.97","7,591","7,551","          1.01"
"서울특별시 금천구 시흥제1동(1154567000)","32,826","16,104","          2.04","16,326","16,500","          0.99"
"서울특별시 금천구 시흥제2동(1154568000)","21,228","8,255","          2.57","10,210","11,018","          0.93"
"서울특별시 금천구 시흥제3동(1154569000)","10,800","4,736","          2.28","5,368","5,432","          0.99"
"서울특별시 금천구 시흥제4동(1154570000)","20,249","9,129","          2.22","10,030","10,219","          0.98"
"서울특별시 금천구 시흥제5동(1154571000)","19,166","9,347","          2.05","9,578","9,588","          1.00"
"서울특별시 영등포구 (1156000000)","376,837","187,020","          2.01","185,926","190,911","          0.97"
"서울특별시 영등포구 영등포본동(1156051500)","21,254","10,460","          2.03","10,896","10,358","          1.05"
"서울특별시 영등포구 영등포동(1156053500)","29,233","20,390","          1.43","15,347","13,886","          1.11"
"서울특별시 영등포구 여의동(1156054000)","33,071","13,460","          2.46","15,519","17,552","          0.88"
"서울특별시 영등포구 당산제1동(1156055000)","20,300","10,792","          1.88","9,948","10,352","          0.96"
"서울특별시 영등포구 당산제2동(1156056000)","37,520","18,858","          1.99","17,598","19,922","          0.88"
"서울특별시 영등포구 도림동(1156058500)","17,730","9,372","          1.89","8,946","8,784","          1.02"
"서울특별시 영등포구 문래동(1156060500)","32,627","13,131","          2.48","15,964","16,663","          0.96"
"서울특별시 영등포구 양평제1동(1156061000)","18,197","9,666","          1.88","8,884","9,313","          0.95"
"서울특별시 영등포구 양평제2동(1156062000)","22,301","10,662","          2.09","10,957","11,344","          0.97"
"서울특별시 영등포구 신길제1동(1156063000)","17,342","10,599","          1.64","8,831","8,511","          1.04"
"서울특별시 영등포구 신길제3동(1156065000)","16,561","7,650","          2.16","8,184","8,377","          0.98"
"서울특별시 영등포구 신길제4동(1156066000)","12,324","5,746","          2.14","6,126","6,198","          0.99"
"서울특별시 영등포구 신길제5동(1156067000)","10,611","4,803","          2.21","5,162","5,449","          0.95"
"서울특별시 영등포구 신길제6동(1156068000)","19,076","9,118","          2.09","9,312","9,764","          0.95"
"서울특별시 영등포구 신길제7동(1156069000)","19,968","7,900","          2.53","9,961","10,007","          1.00"
"서울특별시 영등포구 대림제1동(1156070000)","14,525","7,123","          2.04","7,233","7,292","          0.99"
"서울특별시 영등포구 대림제2동(1156071000)","11,912","6,879","          1.73","5,879","6,033","          0.97"
"서울특별시 영등포구 대림제3동(1156072000)","22,285","10,411","          2.14","11,179","11,106","          1.01"
"서울특별시 동작구 (1159000000)","385,483","184,812","          2.09","186,426","199,057","          0.94"
"서울특별시 동작구 노량진제1동(1159051000)","31,962","16,187","          1.97","16,056","15,906","          1.01"
"서울특별시 동작구 노량진제2동(1159052000)","10,844","6,969","          1.56","5,594","5,250","          1.07"
"서울특별시 동작구 상도제1동(1159053000)","44,087","21,389","          2.06","21,372","22,715","          0.94"
"서울특별시 동작구 상도제2동(1159054000)","28,107","12,590","          2.23","13,544","14,563","          0.93"
"서울특별시 동작구 상도제3동(1159055000)","24,512","12,009","          2.04","11,685","12,827","          0.91"
"서울특별시 동작구 상도제4동(1159056000)","28,577","14,095","          2.03","13,864","14,713","          0.94"
"서울특별시 동작구 흑석동(1159060500)","31,485","14,065","          2.24","15,349","16,136","          0.95"
"서울특별시 동작구 사당제1동(1159062000)","22,856","13,492","          1.69","10,890","11,966","          0.91"
"서울특별시 동작구 사당제2동(1159063000)","27,780","12,200","          2.28","13,304","14,476","          0.92"
"서울특별시 동작구 사당제3동(1159064000)","24,344","10,472","          2.32","11,802","12,542","          0.94"
"서울특별시 동작구 사당제4동(1159065000)","14,141","7,155","          1.98","6,766","7,375","          0.92"
"서울특별시 동작구 사당제5동(1159065100)","14,467","6,621","          2.19","6,959","7,508","          0.93"
"서울특별시 동작구 대방동(1159066000)","37,990","17,267","          2.20","18,017","19,973","          0.90"
"서울특별시 동작구 신대방제1동(1159067000)","23,142","10,225","          2.26","11,093","12,049","          0.92"
"서울특별시 동작구 신대방제2동(1159068000)","21,189","10,076","          2.10","10,131","11,058","          0.92"
"서울특별시 관악구 (1162000000)","485,699","276,597","          1.76","243,991","241,708","          1.01"
"서울특별시 관악구 보라매동(1162052500)","24,412","12,941","          1.89","12,014","12,398","          0.97"
"서울특별시 관악구 청림동(1162054500)","15,118","6,450","          2.34","7,358","7,760","          0.95"
"서울특별시 관악구 성현동(1162056500)","29,209","12,332","          2.37","14,091","15,118","          0.93"
"서울특별시 관악구 행운동(1162057500)","28,931","17,656","          1.64","14,040","14,891","          0.94"
"서울특별시 관악구 낙성대동(1162058500)","16,847","11,239","          1.50","8,462","8,385","          1.01"
"서울특별시 관악구 청룡동(1162059500)","35,422","23,354","          1.52","17,083","18,339","          0.93"
"서울특별시 관악구 은천동(1162060500)","33,156","16,056","          2.07","16,152","17,004","          0.95"
"서울특별시 관악구 중앙동(1162061500)","15,106","9,801","          1.54","7,266","7,840","          0.93"
"서울특별시 관악구 인헌동(1162062500)","25,799","14,410","          1.79","12,553","13,246","          0.95"
"서울특별시 관악구 남현동(1162063000)","18,085","9,683","          1.87","8,720","9,365","          0.93"
"서울특별시 관악구 서원동(1162064500)","22,593","14,333","          1.58","11,696","10,897","          1.07"
"서울특별시 관악구 신원동(1162065500)","17,840","10,967","          1.63","9,032","8,808","          1.03"
"서울특별시 관악구 서림동(1162066500)","23,062","14,355","          1.61","12,713","10,349","          1.23"
"서울특별시 관악구 신사동(1162068500)","22,560","13,955","          1.62","11,345","11,215","          1.01"
"서울특별시 관악구 신림동(1162069500)","22,365","17,985","          1.24","11,802","10,563","          1.12"
"서울특별시 관악구 난향동(1162071500)","15,298","6,289","          2.43","7,475","7,823","          0.96"
"서울특별시 관악구 조원동(1162072500)","17,338","10,774","          1.61","8,728","8,610","          1.01"
"서울특별시 관악구 대학동(1162073500)","23,385","16,164","          1.45","14,101","9,284","          1.52"
"서울특별시 관악구 삼성동(1162074500)","21,902","10,453","          2.10","10,976","10,926","          1.00"
"서울특별시 관악구 미성동(1162076500)","30,512","14,284","          2.14","14,950","15,562","          0.96"
"서울특별시 관악구 난곡동(1162077500)","26,759","13,116","          2.04","13,434","13,325","          1.01"
"서울특별시 서초구 (1165000000)","412,279","170,244","          2.42","197,034","215,245","          0.92"
"서울특별시 서초구 서초1동(1165051000)","20,524","9,378","          2.19","9,891","10,633","          0.93"
"서울특별시 서초구 서초2동(1165052000)","26,237","11,390","          2.30","12,536","13,701","          0.91"
"서울특별시 서초구 서초3동(1165053000)","32,437","15,260","          2.13","15,593","16,844","          0.93"
"서울특별시 서초구 서초4동(1165053100)","30,833","10,896","          2.83","15,010","15,823","          0.95"
"서울특별시 서초구 잠원동(1165054000)","26,771","10,739","          2.49","12,878","13,893","          0.93"
"서울특별시 서초구 반포본동(1165055000)","1,969","826","          2.38","936","1,033","          0.91"
"서울특별시 서초구 반포1동(1165056000)","34,464","15,029","          2.29","16,766","17,698","          0.95"
"서울특별시 서초구 반포2동(1165057000)","15,707","4,981","          3.15","7,498","8,209","          0.91"
