"행정구역","2011년12월_전월인구수_남자인구수","2011년12월_전월인구수_여자인구수","2011년12월_전월인구수_계","2011년12월_당월인구수_남자인구수","2011년12월_당월인구수_여자인구수","2011년12월_당월인구수_계","2011년12월_인구증감_남자인구수","2011년12월_인구증감_여자인구수","2011년12월_인구증감_계"
"부산광역시 동구 범일제2동(2617066000)","","","8,823","4,393","4,427","8,820","","","-3"
"부산광역시 동구 범일제4동(2617067000)","","","10,370","5,213","5,133","10,346","","","-24"
"부산광역시 동구 범일제5동(2617068000)","","","5,418","2,684","2,683","5,367","","","-51"
"부산광역시 영도구 (2620000000)","","","143,605","71,384","71,821","143,205","","","-400"
"부산광역시 영도구 남항동(2620053000)","","","11,752","5,999","5,689","11,688","","","-64"
"부산광역시 영도구 영선제1동(2620054000)","","","4,849","2,352","2,525","4,877","","","28"
"부산광역시 영도구 영선제2동(2620055000)","","","11,347","5,602","5,679","11,281","","","-66"
"부산광역시 영도구 신선동(2620058500)","","","14,405","7,241","7,085","14,326","","","-79"
"부산광역시 영도구 봉래제1동(2620059000)","","","7,748","3,845","3,912","7,757","","","9"
"부산광역시 영도구 봉래제2동(2620060500)","","","9,764","4,907","4,831","9,738","","","-26"
"부산광역시 영도구 청학제1동(2620063000)","","","9,032","4,519","4,482","9,001","","","-31"
"부산광역시 영도구 청학제2동(2620064000)","","","22,974","11,466","11,447","22,913","","","-61"
"부산광역시 영도구 동삼제1동(2620065000)","","","33,743","16,569","17,062","33,631","","","-112"
"부산광역시 영도구 동삼제2동(2620066000)","","","4,258","2,242","2,033","4,275","","","17"
"부산광역시 영도구 동삼제3동(2620067000)","","","13,733","6,642","7,076","13,718","","","-15"
"부산광역시 부산진구 (2623000000)","","","395,148","195,246","199,798","395,044","","","-104"
"부산광역시 부산진구 부전제1동(2623051000)","","","6,652","3,442","3,232","6,674","","","22"
"부산광역시 부산진구 부전제2동(2623052000)","","","8,759","4,471","4,537","9,008","","","249"
"부산광역시 부산진구 범전동(2623053000)","","","7,868","3,868","3,945","7,813","","","-55"
"부산광역시 부산진구 연지동(2623054000)","","","25,090","12,158","12,948","25,106","","","16"
"부산광역시 부산진구 초읍동(2623055000)","","","25,529","12,496","13,020","25,516","","","-13"
"부산광역시 부산진구 양정제1동(2623056000)","","","24,101","11,698","12,341","24,039","","","-62"
"부산광역시 부산진구 양정제2동(2623057000)","","","14,973","7,281","7,624","14,905","","","-68"
"부산광역시 부산진구 전포제1동(2623060000)","","","9,497","4,688","4,795","9,483","","","-14"
"부산광역시 부산진구 전포제2동(2623061000)","","","21,793","10,625","11,145","21,770","","","-23"
"부산광역시 부산진구 전포3동(2623062000)","","","10,208","5,081","5,119","10,200","","","-8"
"부산광역시 부산진구 부암제1동(2623064000)","","","20,310","10,295","10,413","20,708","","","398"
"부산광역시 부산진구 부암제3동(2623066000)","","","25,242","12,698","12,526","25,224","","","-18"
"부산광역시 부산진구 당감제1동(2623067000)","","","4,944","2,424","2,503","4,927","","","-17"
"부산광역시 부산진구 당감제2동(2623068000)","","","11,221","5,540","5,645","11,185","","","-36"
"부산광역시 부산진구 당감제3동(2623069000)","","","24,930","12,096","12,786","24,882","","","-48"
"부산광역시 부산진구 당감제4동(2623070000)","","","14,535","7,217","7,307","14,524","","","-11"
"부산광역시 부산진구 가야제1동(2623071000)","","","14,145","6,957","7,170","14,127","","","-18"
"부산광역시 부산진구 가야제2동(2623072000)","","","18,703","9,308","9,336","18,644","","","-59"
"부산광역시 부산진구 가야제3동(2623073000)","","","11,100","5,639","5,422","11,061","","","-39"
"부산광역시 부산진구 개금제1동(2623074000)","","","14,279","7,027","7,187","14,214","","","-65"
"부산광역시 부산진구 개금제2동(2623075000)","","","14,441","7,167","7,228","14,395","","","-46"
"부산광역시 부산진구 개금제3동(2623076000)","","","35,493","17,427","17,979","35,406","","","-87"
"부산광역시 부산진구 범천제1동(2623077000)","","","9,238","4,534","4,667","9,201","","","-37"
"부산광역시 부산진구 범천제2동(2623078000)","","","12,047","6,099","5,925","12,024","","","-23"
"부산광역시 부산진구 범천제4동(2623079000)","","","10,050","5,010","4,998","10,008","","","-42"
"부산광역시 동래구 (2626000000)","","","284,302","140,377","143,365","283,742","","","-560"
"부산광역시 동래구 수민동(2626051000)","","","34,071","16,830","17,239","34,069","","","-2"
"부산광역시 동래구 복산동(2626052000)","","","13,513","6,685","6,769","13,454","","","-59"
"부산광역시 동래구 명륜동(2626054500)","","","15,733","7,691","7,978","15,669","","","-64"
"부산광역시 동래구 온천제1동(2626055000)","","","19,588","9,470","10,186","19,656","","","68"
"부산광역시 동래구 온천제2동(2626056000)","","","23,233","11,365","11,750","23,115","","","-118"
"부산광역시 동래구 온천제3동(2626057000)","","","35,461","17,570","17,847","35,417","","","-44"
"부산광역시 동래구 사직제1동(2626058000)","","","9,582","4,750","4,784","9,534","","","-48"
"부산광역시 동래구 사직제2동(2626059000)","","","30,929","15,234","15,648","30,882","","","-47"
"부산광역시 동래구 사직제3동(2626060000)","","","16,925","8,434","8,429","16,863","","","-62"
"부산광역시 동래구 안락제1동(2626074000)","","","17,530","8,760","8,767","17,527","","","-3"
"부산광역시 동래구 안락제2동(2626075000)","","","33,694","16,619","16,937","33,556","","","-138"
"부산광역시 동래구 명장제1동(2626076100)","","","17,119","8,504","8,572","17,076","","","-43"
"부산광역시 동래구 명장제2동(2626076200)","","","16,924","8,465","8,459","16,924","","","0"
"부산광역시 남구 (2629000000)","","","295,708","146,362","148,759","295,121","","","-587"
"부산광역시 남구 대연제1동(2629051000)","","","14,551","7,179","7,330","14,509","","","-42"
"부산광역시 남구 대연제2동(2629052000)","","","7,485","3,771","3,687","7,458","","","-27"
"부산광역시 남구 대연제3동(2629053000)","","","27,517","13,445","13,959","27,404","","","-113"
"부산광역시 남구 대연제4동(2629054000)","","","14,315","7,079","7,221","14,300","","","-15"
"부산광역시 남구 대연제5동(2629055000)","","","15,832","7,786","8,049","15,835","","","3"
"부산광역시 남구 대연제6동(2629056000)","","","12,091","6,017","6,071","12,088","","","-3"
"부산광역시 남구 용호제1동(2629057000)","","","46,744","22,749","23,870","46,619","","","-125"
"부산광역시 남구 용호제2동(2629058000)","","","20,589","10,154","10,464","20,618","","","29"
"부산광역시 남구 용호제3동(2629059000)","","","15,618","7,709","7,855","15,564","","","-54"
"부산광역시 남구 용호제4동(2629060000)","","","8,352","4,141","4,205","8,346","","","-6"
"부산광역시 남구 용당동(2629061000)","","","9,938","5,052","4,834","9,886","","","-52"
"부산광역시 남구 감만제1동(2629062000)","","","18,264","9,202","9,003","18,205","","","-59"
"부산광역시 남구 감만제2동(2629063000)","","","8,372","4,234","4,119","8,353","","","-19"
"부산광역시 남구 우암제1동(2629064000)","","","14,962","7,514","7,429","14,943","","","-19"
"부산광역시 남구 우암제2동(2629065000)","","","6,018","3,041","2,957","5,998","","","-20"
"부산광역시 남구 문현제1동(2629068000)","","","17,565","8,689","8,830","17,519","","","-46"
"부산광역시 남구 문현제2동(2629069000)","","","9,495","4,781","4,721","9,502","","","7"
"부산광역시 남구 문현제3동(2629070000)","","","15,354","7,483","7,834","15,317","","","-37"
"부산광역시 남구 문현제4동(2629071000)","","","12,646","6,336","6,321","12,657","","","11"
"부산광역시 북구 (2632000000)","","","308,447","153,873","154,115","307,988","","","-459"
"부산광역시 북구 구포제1동(2632051000)","","","13,967","7,093","6,890","13,983","","","16"
"부산광역시 북구 구포제2동(2632052000)","","","30,970","15,922","14,985","30,907","","","-63"
"부산광역시 북구 구포제3동(2632052100)","","","27,063","13,804","13,198","27,002","","","-61"
"부산광역시 북구 금곡동(2632053000)","","","43,491","21,201","22,241","43,442","","","-49"
"부산광역시 북구 화명제1동(2632054100)","","","28,178","13,985","14,243","28,228","","","50"
"부산광역시 북구 화명제2동(2632054200)","","","20,793","10,466","10,336","20,802","","","9"
"부산광역시 북구 화명제3동(2632054300)","","","34,500","16,938","17,525","34,463","","","-37"
"부산광역시 북구 덕천제1동(2632055000)","","","17,855","8,876","8,947","17,823","","","-32"
"부산광역시 북구 덕천제2동(2632056000)","","","15,744","7,918","7,801","15,719","","","-25"
"부산광역시 북구 덕천제3동(2632056100)","","","13,994","6,858","7,093","13,951","","","-43"
"부산광역시 북구 만덕제1동(2632057100)","","","14,992","7,441","7,386","14,827","","","-165"
"부산광역시 북구 만덕제2동(2632057200)","","","23,710","11,869","11,788","23,657","","","-53"
"부산광역시 북구 만덕제3동(2632057300)","","","23,190","11,502","11,682","23,184","","","-6"
"부산광역시 해운대구 (2635000000)","","","425,141","208,071","217,547","425,618","","","477"
"부산광역시 해운대구 우제1동(2635051000)","","","42,149","21,121","22,539","43,660","","","1,511"
"부산광역시 해운대구 우제2동(2635052000)","","","27,712","13,467","14,187","27,654","","","-58"
"부산광역시 해운대구 중제1동(2635053000)","","","21,534","10,371","11,086","21,457","","","-77"
"부산광역시 해운대구 중제2동(2635054000)","","","11,665","5,651","5,958","11,609","","","-56"
"부산광역시 해운대구 좌제1동(2635055100)","","","19,652","9,325","10,279","19,604","","","-48"
"부산광역시 해운대구 좌제2동(2635055200)","","","34,819","16,456","18,206","34,662","","","-157"
"부산광역시 해운대구 좌제3동(2635055300)","","","19,435","9,362","10,032","19,394","","","-41"
"부산광역시 해운대구 좌제4동(2635055400)","","","26,680","12,754","13,845","26,599","","","-81"
"부산광역시 해운대구 송정동(2635056000)","","","9,845","4,820","5,033","9,853","","","8"
"부산광역시 해운대구 반여제1동(2635057000)","","","45,051","22,352","22,640","44,992","","","-59"
"부산광역시 해운대구 반여제2동(2635058000)","","","17,476","8,636","8,810","17,446","","","-30"
"부산광역시 해운대구 반여제3동(2635059000)","","","12,747","6,375","6,337","12,712","","","-35"
"부산광역시 해운대구 반여제4동(2635059500)","","","17,990","8,930","8,964","17,894","","","-96"
"부산광역시 해운대구 반송제1동(2635061000)","","","11,388","5,740","5,592","11,332","","","-56"
"부산광역시 해운대구 반송제2동(2635062000)","","","31,669","15,600","16,046","31,646","","","-23"
"부산광역시 해운대구 반송제3동(2635063000)","","","9,654","4,750","4,856","9,606","","","-48"
"부산광역시 해운대구 재송제1동(2635065000)","","","33,287","16,331","16,791","33,122","","","-165"
"부산광역시 해운대구 재송제2동(2635066000)","","","32,388","16,030","16,346","32,376","","","-12"
"부산광역시 사하구 (2638000000)","","","356,045","178,160","177,283","355,443","","","-602"
"부산광역시 사하구 괴정제1동(2638051000)","","","21,738","10,723","10,931","21,654","","","-84"
"부산광역시 사하구 괴정제2동(2638052000)","","","17,305","8,531","8,734","17,265","","","-40"
"부산광역시 사하구 괴정제3동(2638053000)","","","14,889","7,243","7,690","14,933","","","44"
"부산광역시 사하구 괴정제4동(2638054000)","","","16,715","8,305","8,411","16,716","","","1"
"부산광역시 사하구 당리동(2638055000)","","","30,799","15,209","15,511","30,720","","","-79"
"부산광역시 사하구 하단제1동(2638056100)","","","24,405","12,193","12,176","24,369","","","-36"
"부산광역시 사하구 하단제2동(2638056200)","","","28,179","14,005","14,098","28,103","","","-76"
"부산광역시 사하구 신평제1동(2638057100)","","","19,632","10,062","9,489","19,551","","","-81"
"부산광역시 사하구 신평제2동(2638057200)","","","17,026","8,557","8,468","17,025","","","-1"
"부산광역시 사하구 장림제1동(2638058000)","","","15,115","7,829","7,251","15,080","","","-35"
"부산광역시 사하구 장림제2동(2638059000)","","","31,529","16,084","15,424","31,508","","","-21"
"부산광역시 사하구 다대제1동(2638060100)","","","45,814","22,965","22,792","45,757","","","-57"
"부산광역시 사하구 다대제2동(2638060200)","","","30,266","14,944","15,304","30,248","","","-18"
"부산광역시 사하구 구평동(2638061000)","","","6,869","3,528","3,325","6,853","","","-16"
"부산광역시 사하구 감천제1동(2638062000)","","","25,605","12,729","12,822","25,551","","","-54"
"부산광역시 사하구 감천제2동(2638063000)","","","10,159","5,253","4,857","10,110","","","-49"
"부산광역시 금정구 (2641000000)","","","255,063","125,734","128,986","254,720","","","-343"
"부산광역시 금정구 서제1동(2641051000)","","","9,764","4,923","4,816","9,739","","","-25"
"부산광역시 금정구 서제2동(2641052000)","","","13,884","6,903","6,958","13,861","","","-23"
"부산광역시 금정구 서제3동(2641053000)","","","14,360","7,220","7,090","14,310","","","-50"
"부산광역시 금정구 금사동(2641055000)","","","10,469","5,474","4,943","10,417","","","-52"
"부산광역시 금정구 부곡제1동(2641057000)","","","11,513","5,666","5,863","11,529","","","16"
"부산광역시 금정구 부곡제2동(2641058000)","","","18,838","9,262","9,553","18,815","","","-23"
"부산광역시 금정구 부곡제3동(2641059000)","","","18,444","8,920","9,530","18,450","","","6"
"부산광역시 금정구 부곡제4동(2641059100)","","","16,326","7,997","8,273","16,270","","","-56"
"부산광역시 금정구 장전제1동(2641060000)","","","14,999","7,497","7,433","14,930","","","-69"
"부산광역시 금정구 장전제2동(2641061000)","","","10,945","5,203","5,750","10,953","","","8"
"부산광역시 금정구 장전제3동(2641062000)","","","8,720","4,276","4,393","8,669","","","-51"
"부산광역시 금정구 선두구동(2641063500)","","","2,840","1,488","1,364","2,852","","","12"
"부산광역시 금정구 청룡노포동(2641066500)","","","10,166","5,141","5,030","10,171","","","5"
"부산광역시 금정구 남산동(2641067000)","","","35,200","17,275","17,872","35,147","","","-53"
"부산광역시 금정구 구서제1동(2641068000)","","","19,972","9,631","10,418","20,049","","","77"
"부산광역시 금정구 구서제2동(2641069000)","","","37,427","18,266","19,084","37,350","","","-77"
"부산광역시 금정구 금성동(2641070000)","","","1,196","592","616","1,208","","","12"
"부산광역시 강서구 (2644000000)","","","64,489","33,785","30,948","64,733","","","244"
"부산광역시 강서구 대저1동(2644051000)","","","10,408","5,548","4,766","10,314","","","-94"
"부산광역시 강서구 대저2동(2644052000)","","","8,478","4,425","3,999","8,424","","","-54"
"부산광역시 강서구 강동동(2644053000)","","","7,406","3,870","3,532","7,402","","","-4"
"부산광역시 강서구 명지동(2644054000)","","","22,379","11,258","11,240","22,498","","","119"
"부산광역시 강서구 가락동(2644055000)","","","2,947","1,542","1,400","2,942","","","-5"
"부산광역시 강서구 녹산동(2644056000)","","","9,910","5,560","4,631","10,191","","","281"
"부산광역시 강서구 천가동(2644057000)","","","2,961","1,582","1,380","2,962","","","1"
"부산광역시 연제구 (2647000000)","","","213,604","105,483","107,843","213,326","","","-278"
"부산광역시 연제구 거제제1동(2647061000)","","","30,943","15,142","15,744","30,886","","","-57"
"부산광역시 연제구 거제제2동(2647062000)","","","17,829","8,936","8,947","17,883","","","54"
"부산광역시 연제구 거제제3동(2647063000)","","","12,137","5,978","6,108","12,086","","","-51"
"부산광역시 연제구 거제제4동(2647064000)","","","11,541","5,730","5,810","11,540","","","-1"
"부산광역시 연제구 연산제1동(2647065000)","","","16,264","8,104","8,252","16,356","","","92"
"부산광역시 연제구 연산제2동(2647066000)","","","15,212","7,450","7,746","15,196","","","-16"
"부산광역시 연제구 연산제3동(2647067000)","","","11,807","5,835","5,976","11,811","","","4"
"부산광역시 연제구 연산제4동(2647068000)","","","18,170","9,040","9,095","18,135","","","-35"
"부산광역시 연제구 연산제5동(2647069000)","","","10,828","5,311","5,472","10,783","","","-45"
"부산광역시 연제구 연산제6동(2647070000)","","","17,655","8,671","8,878","17,549","","","-106"
"부산광역시 연제구 연산제8동(2647072000)","","","11,312","5,673","5,633","11,306","","","-6"
"부산광역시 연제구 연산제9동(2647073000)","","","39,906","19,613","20,182","39,795","","","-111"
"부산광역시 수영구 (2650000000)","","","177,006","85,338","91,353","176,691","","","-315"
"부산광역시 수영구 남천제1동(2650066000)","","","14,307","6,735","7,595","14,330","","","23"
"부산광역시 수영구 남천제2동(2650067000)","","","15,282","7,173","8,057","15,230","","","-52"
"부산광역시 수영구 수영동(2650073000)","","","15,743","7,654","8,061","15,715","","","-28"
"부산광역시 수영구 망미제1동(2650074000)","","","30,183","14,689","15,433","30,122","","","-61"
"부산광역시 수영구 망미제2동(2650075000)","","","14,480","7,165","7,290","14,455","","","-25"
"부산광역시 수영구 광안제1동(2650076000)","","","24,178","11,681","12,492","24,173","","","-5"
"부산광역시 수영구 광안제2동(2650077000)","","","15,788","7,481","8,256","15,737","","","-51"
"부산광역시 수영구 광안제3동(2650078000)","","","10,183","5,014","5,144","10,158","","","-25"
"부산광역시 수영구 광안제4동(2650079000)","","","14,802","6,919","7,857","14,776","","","-26"
"부산광역시 수영구 민락동(2650080000)","","","22,060","10,827","11,168","21,995","","","-65"
"부산광역시 사상구 (2653000000)","","","254,901","129,863","124,550","254,413","","","-488"
"부산광역시 사상구 삼락동(2653058000)","","","8,321","4,476","3,819","8,295","","","-26"
"부산광역시 사상구 모라제1동(2653059100)","","","33,635","16,975","16,562","33,537","","","-98"
"부산광역시 사상구 모라제3동(2653059300)","","","15,323","7,359","7,927","15,286","","","-37"
"부산광역시 사상구 덕포제1동(2653060000)","","","12,272","6,325","5,915","12,240","","","-32"
"부산광역시 사상구 덕포제2동(2653061000)","","","16,377","8,332","8,011","16,343","","","-34"
"부산광역시 사상구 괘법동(2653062000)","","","21,720","11,319","10,397","21,716","","","-4"
"부산광역시 사상구 감전동(2653064500)","","","15,893","8,472","7,362","15,834","","","-59"
"부산광역시 사상구 주례제1동(2653065000)","","","18,049","9,195","8,801","17,996","","","-53"
"부산광역시 사상구 주례제2동(2653066000)","","","27,203","13,808","13,368","27,176","","","-27"
"부산광역시 사상구 주례제3동(2653066100)","","","16,532","8,316","8,209","16,525","","","-7"
"부산광역시 사상구 학장동(2653067000)","","","35,107","17,770","17,281","35,051","","","-56"
"부산광역시 사상구 엄궁동(2653068000)","","","34,469","17,516","16,898","34,414","","","-55"
"부산광역시 기장군 (2671000000)","","","107,179","53,840","54,255","108,095","","","916"
"부산광역시 기장군 기장읍(2671025000)","","","53,880","26,377","27,525","53,902","","","22"
"부산광역시 기장군 장안읍(2671025300)","","","10,487","5,472","4,965","10,437","","","-50"
"부산광역시 기장군 일광면(2671031000)","","","8,788","4,576","4,452","9,028","","","240"
"부산광역시 기장군 정관면(2671032000)","","","26,839","13,699","13,855","27,554","","","715"
"부산광역시 기장군 철마면(2671033000)","","","7,185","3,716","3,458","7,174","","","-11"
"대구광역시  (2700000000)","","","2,508,935","1,251,577","1,255,694","2,507,271","","","-1,664"
"대구광역시 중구 (2711000000)","","","76,822","37,616","38,984","76,600","","","-222"
"대구광역시 중구 동인동(2711051700)","","","10,750","5,380","5,352","10,732","","","-18"
"대구광역시 중구 삼덕동(2711054500)","","","4,641","2,225","2,380","4,605","","","-36"
"대구광역시 중구 성내1동(2711056500)","","","4,568","2,301","2,259","4,560","","","-8"
"대구광역시 중구 성내2동(2711057500)","","","5,472","2,754","2,693","5,447","","","-25"
"대구광역시 중구 성내3동(2711058500)","","","4,139","2,057","2,048","4,105","","","-34"
"대구광역시 중구 대신동(2711059500)","","","5,349","2,667","2,655","5,322","","","-27"
"대구광역시 중구 남산1동(2711064000)","","","4,353","2,184","2,159","4,343","","","-10"
"대구광역시 중구 남산2동(2711065000)","","","5,035","2,445","2,593","5,038","","","3"
"대구광역시 중구 남산3동(2711066000)","","","5,509","2,564","2,947","5,511","","","2"
"대구광역시 중구 남산4동(2711067000)","","","14,900","7,218","7,642","14,860","","","-40"
"대구광역시 중구 대봉1동(2711068000)","","","7,777","3,716","4,039","7,755","","","-22"
"대구광역시 중구 대봉2동(2711069000)","","","4,329","2,105","2,217","4,322","","","-7"
"대구광역시 동구 (2714000000)","","","341,547","170,918","170,288","341,206","","","-341"
"대구광역시 동구 신암1동(2714051000)","","","13,986","6,982","6,953","13,935","","","-51"
"대구광역시 동구 신암2동(2714052000)","","","11,065","5,386","5,672","11,058","","","-7"
"대구광역시 동구 신암3동(2714053000)","","","10,239","5,126","5,124","10,250","","","11"
"대구광역시 동구 신암4동(2714054000)","","","19,642","9,989","9,680","19,669","","","27"
"대구광역시 동구 신암5동(2714054100)","","","9,243","4,577","4,630","9,207","","","-36"
"대구광역시 동구 신천1.2동(2714055500)","","","15,194","7,546","7,661","15,207","","","13"
"대구광역시 동구 신천3동(2714057000)","","","13,575","6,928","6,618","13,546","","","-29"
"대구광역시 동구 신천4동(2714058000)","","","9,915","5,027","4,878","9,905","","","-10"
"대구광역시 동구 효목1동(2714059000)","","","16,935","8,517","8,361","16,878","","","-57"
"대구광역시 동구 효목2동(2714060000)","","","17,960","8,867","9,019","17,886","","","-74"
"대구광역시 동구 도평동(2714061500)","","","5,886","3,060","2,841","5,901","","","15"
"대구광역시 동구 불로.봉무동(2714062000)","","","14,273","7,158","7,125","14,283","","","10"
"대구광역시 동구 지저동(2714064000)","","","12,077","6,151","5,887","12,038","","","-39"
"대구광역시 동구 동촌동(2714065500)","","","14,525","7,366","7,153","14,519","","","-6"
"대구광역시 동구 방촌동(2714067000)","","","21,583","10,693","10,861","21,554","","","-29"
"대구광역시 동구 해안동(2714068500)","","","18,853","9,503","9,312","18,815","","","-38"
"대구광역시 동구 안심1동(2714072000)","","","40,223","19,954","20,410","40,364","","","141"
"대구광역시 동구 안심2동(2714073000)","","","11,015","5,605","5,332","10,937","","","-78"
"대구광역시 동구 안심3.4동(2714074500)","","","48,647","24,158","24,446","48,604","","","-43"
"대구광역시 동구 공산동(2714076000)","","","16,711","8,325","8,325","16,650","","","-61"
"대구광역시 서구 (2717000000)","","","222,788","113,135","109,484","222,619","","","-169"
"대구광역시 서구 내당1동(2717051000)","","","12,413","6,093","6,285","12,378","","","-35"
"대구광역시 서구 내당2.3동(2717052500)","","","12,951","6,468","6,453","12,921","","","-30"
"대구광역시 서구 내당4동(2717054000)","","","20,088","9,902","10,135","20,037","","","-51"
"대구광역시 서구 비산1동(2717055000)","","","13,324","6,884","6,433","13,317","","","-7"
"대구광역시 서구 비산2.3동(2717056500)","","","13,223","6,688","6,465","13,153","","","-70"
"대구광역시 서구 비산4동(2717058000)","","","12,571","6,241","6,325","12,566","","","-5"
"대구광역시 서구 비산5동(2717059000)","","","8,342","4,230","4,099","8,329","","","-13"
"대구광역시 서구 비산6동(2717060000)","","","10,014","5,070","4,929","9,999","","","-15"
"대구광역시 서구 비산7동(2717061000)","","","14,407","7,592","6,771","14,363","","","-44"
"대구광역시 서구 평리1동(2717062000)","","","9,908","5,090","4,803","9,893","","","-15"
"대구광역시 서구 평리2동(2717063000)","","","9,202","4,599","4,643","9,242","","","40"
"대구광역시 서구 평리3동(2717064000)","","","14,983","7,647","7,253","14,900","","","-83"
"대구광역시 서구 평리4동(2717065000)","","","17,781","9,074","8,975","18,049","","","268"
"대구광역시 서구 평리5동(2717066000)","","","8,430","4,388","4,059","8,447","","","17"
"대구광역시 서구 평리6동(2717066100)","","","10,045","5,267","4,730","9,997","","","-48"
"대구광역시 서구 상중이동(2717067500)","","","23,831","12,141","11,633","23,774","","","-57"
"대구광역시 서구 원대동(2717069500)","","","11,275","5,761","5,493","11,254","","","-21"
"대구광역시 남구 (2720000000)","","","169,187","82,674","86,421","169,095","","","-92"
"대구광역시 남구 이천동(2720051500)","","","15,718","7,632","8,092","15,724","","","6"
"대구광역시 남구 봉덕1동(2720053000)","","","9,361","4,471","4,878","9,349","","","-12"
"대구광역시 남구 봉덕2동(2720054000)","","","12,942","6,359","6,623","12,982","","","40"
"대구광역시 남구 봉덕3동(2720055000)","","","19,253","9,250","9,995","19,245","","","-8"
"대구광역시 남구 대명1동(2720056000)","","","12,433","6,078","6,443","12,521","","","88"
"대구광역시 남구 대명2동(2720057100)","","","13,926","6,737","7,130","13,867","","","-59"
"대구광역시 남구 대명3동(2720058600)","","","15,338","7,774","7,542","15,316","","","-22"
"대구광역시 남구 대명4동(2720059000)","","","13,118","6,551","6,554","13,105","","","-13"
"대구광역시 남구 대명5동(2720060000)","","","9,410","4,598","4,793","9,391","","","-19"
"대구광역시 남구 대명6동(2720061000)","","","10,526","5,160","5,381","10,541","","","15"
"대구광역시 남구 대명9동(2720064000)","","","16,379","7,855","8,465","16,320","","","-59"
"대구광역시 남구 대명10동(2720065000)","","","10,494","5,115","5,383","10,498","","","4"
"대구광역시 남구 대명11동(2720066000)","","","10,289","5,094","5,142","10,236","","","-53"
"대구광역시 북구 (2723000000)","","","450,393","225,858","223,917","449,775","","","-618"
"대구광역시 북구 고성동(2723051000)","","","7,337","3,703","3,616","7,319","","","-18"
"대구광역시 북구 칠성동(2723052600)","","","17,454","8,593","8,839","17,432","","","-22"
"대구광역시 북구 침산1동(2723055000)","","","6,068","3,231","2,805","6,036","","","-32"
"대구광역시 북구 침산2동(2723056000)","","","17,167","8,444","8,671","17,115","","","-52"
"대구광역시 북구 침산3동(2723057000)","","","21,062","10,349","10,691","21,040","","","-22"
"대구광역시 북구 산격1동(2723061000)","","","13,043","6,496","6,522","13,018","","","-25"
"대구광역시 북구 산격2동(2723062000)","","","13,679","6,899","6,748","13,647","","","-32"
"대구광역시 북구 산격3동(2723063000)","","","10,097","5,107","4,968","10,075","","","-22"
"대구광역시 북구 산격4동(2723063100)","","","10,806","5,529","5,255","10,784","","","-22"
"대구광역시 북구 대현동(2723064500)","","","18,662","9,358","9,292","18,650","","","-12"
"대구광역시 북구 복현1동(2723067100)","","","7,790","3,979","3,776","7,755","","","-35"
"대구광역시 북구 복현2동(2723067200)","","","28,909","14,463","14,471","28,934","","","25"
"대구광역시 북구 검단동(2723068000)","","","9,149","4,716","4,403","9,119","","","-30"
"대구광역시 북구 무태조야동(2723069500)","","","32,128","16,379","15,780","32,159","","","31"
"대구광역시 북구 관문동(2723071500)","","","18,402","9,288","9,086","18,374","","","-28"
"대구광역시 북구 태전1동(2723072500)","","","24,265","12,264","11,963","24,227","","","-38"
"대구광역시 북구 태전2동(2723073500)","","","26,458","13,150","13,284","26,434","","","-24"
"대구광역시 북구 구암동(2723074500)","","","42,983","21,372","21,512","42,884","","","-99"
"대구광역시 북구 관음동(2723075000)","","","22,134","11,111","10,969","22,080","","","-54"
"대구광역시 북구 읍내동(2723077000)","","","29,893","14,957","14,942","29,899","","","6"
"대구광역시 북구 동천동(2723078000)","","","33,080","16,203","16,807","33,010","","","-70"
"대구광역시 북구 노원동(2723079000)","","","12,924","6,843","6,023","12,866","","","-58"
"대구광역시 북구 국우동(2723080000)","","","26,903","13,424","13,494","26,918","","","15"
"대구광역시 수성구 (2726000000)","","","461,284","226,551","234,532","461,083","","","-201"
"대구광역시 수성구 범어1동(2726051000)","","","18,949","9,212","9,701","18,913","","","-36"
"대구광역시 수성구 범어2동(2726052000)","","","12,956","6,484","6,468","12,952","","","-4"
"대구광역시 수성구 범어3동(2726053000)","","","11,527","5,614","5,998","11,612","","","85"
"대구광역시 수성구 범어4동(2726054000)","","","20,250","9,978","10,209","20,187","","","-63"
"대구광역시 수성구 만촌1동(2726055000)","","","25,625","12,782","12,880","25,662","","","37"
"대구광역시 수성구 만촌2동(2726056000)","","","13,834","6,908","6,860","13,768","","","-66"
"대구광역시 수성구 만촌3동(2726056100)","","","22,824","11,718","10,988","22,706","","","-118"
"대구광역시 수성구 수성1가동(2726057000)","","","18,679","8,897","9,772","18,669","","","-10"
"대구광역시 수성구 수성2.3가동(2726058000)","","","13,151","6,530","6,736","13,266","","","115"
"대구광역시 수성구 수성4가동(2726059000)","","","17,840","8,586","9,220","17,806","","","-34"
"대구광역시 수성구 황금1동(2726060100)","","","26,251","12,769","13,421","26,190","","","-61"
"대구광역시 수성구 황금2동(2726060200)","","","13,136","6,446","6,714","13,160","","","24"
"대구광역시 수성구 중동(2726061000)","","","13,855","6,866","6,984","13,850","","","-5"
"대구광역시 수성구 상동(2726062000)","","","16,822","8,263","8,677","16,940","","","118"
"대구광역시 수성구 파동(2726063000)","","","13,813","6,917","6,849","13,766","","","-47"
"대구광역시 수성구 두산동(2726064000)","","","13,403","6,667","6,905","13,572","","","169"
