"행정구역","2020년12월_총인구수","2020년12월_세대수","2020년12월_세대당 인구","2020년12월_남자 인구수","2020년12월_여자 인구수","2020년12월_남여 비율"
"서울특별시 성동구 성수1가제1동(1120065000)","16,553","7,667","          2.16","8,284","8,269","          1.00"
"서울특별시 성동구 성수1가제2동(1120066000)","13,452","6,524","          2.06","6,608","6,844","          0.97"
"서울특별시 성동구 성수2가제1동(1120067000)","16,589","8,454","          1.96","8,682","7,907","          1.10"
"서울특별시 성동구 성수2가제3동(1120069000)","11,177","5,712","          1.96","5,672","5,505","          1.03"
"서울특별시 성동구 송정동(1120072000)","10,725","5,574","          1.92","5,664","5,061","          1.12"
"서울특별시 성동구 용답동(1120079000)","11,788","6,869","          1.72","6,227","5,561","          1.12"
"서울특별시 광진구 (1121500000)","346,682","167,427","          2.07","167,310","179,372","          0.93"
"서울특별시 광진구 화양동(1121571000)","22,658","17,061","          1.33","10,734","11,924","          0.90"
"서울특별시 광진구 군자동(1121573000)","19,930","11,166","          1.78","9,841","10,089","          0.98"
"서울특별시 광진구 중곡제1동(1121574000)","15,792","8,338","          1.89","7,686","8,106","          0.95"
"서울특별시 광진구 중곡제2동(1121575000)","21,943","10,621","          2.07","10,394","11,549","          0.90"
"서울특별시 광진구 중곡제3동(1121576000)","16,683","8,572","          1.95","8,281","8,402","          0.99"
"서울특별시 광진구 중곡제4동(1121577000)","29,387","13,264","          2.22","14,401","14,986","          0.96"
"서울특별시 광진구 능동(1121578000)","11,610","6,511","          1.78","5,329","6,281","          0.85"
"서울특별시 광진구 광장동(1121581000)","35,440","12,073","          2.94","17,122","18,318","          0.93"
"서울특별시 광진구 자양제1동(1121582000)","22,790","11,869","          1.92","10,950","11,840","          0.92"
"서울특별시 광진구 자양제2동(1121583000)","25,641","11,217","          2.29","12,496","13,145","          0.95"
"서울특별시 광진구 자양제3동(1121584000)","28,687","11,178","          2.57","13,771","14,916","          0.92"
"서울특별시 광진구 자양제4동(1121584700)","17,810","9,540","          1.87","8,877","8,933","          0.99"
"서울특별시 광진구 구의제1동(1121585000)","22,040","12,122","          1.82","10,528","11,512","          0.91"
"서울특별시 광진구 구의제2동(1121586000)","26,954","11,693","          2.31","12,961","13,993","          0.93"
"서울특별시 광진구 구의제3동(1121587000)","29,317","12,202","          2.40","13,939","15,378","          0.91"
"서울특별시 동대문구 (1123000000)","342,837","167,598","          2.05","169,769","173,068","          0.98"
"서울특별시 동대문구 용신동(1123053600)","31,190","18,442","          1.69","15,822","15,368","          1.03"
"서울특별시 동대문구 제기동(1123054500)","24,994","13,340","          1.87","12,826","12,168","          1.05"
"서울특별시 동대문구 전농제1동(1123056000)","30,204","15,234","          1.98","15,170","15,034","          1.01"
"서울특별시 동대문구 전농제2동(1123057000)","19,181","7,803","          2.46","9,228","9,953","          0.93"
"서울특별시 동대문구 답십리제1동(1123060000)","29,099","12,913","          2.25","14,092","15,007","          0.94"
"서울특별시 동대문구 답십리제2동(1123061000)","29,209","12,852","          2.27","14,181","15,028","          0.94"
"서울특별시 동대문구 장안제1동(1123065000)","38,710","18,269","          2.12","19,238","19,472","          0.99"
"서울특별시 동대문구 장안제2동(1123066000)","33,039","14,039","          2.35","16,525","16,514","          1.00"
"서울특별시 동대문구 청량리동(1123070500)","19,870","10,088","          1.97","9,923","9,947","          1.00"
"서울특별시 동대문구 회기동(1123071000)","10,473","6,315","          1.66","5,016","5,457","          0.92"
"서울특별시 동대문구 휘경제1동(1123072000)","13,631","7,202","          1.89","6,590","7,041","          0.94"
"서울특별시 동대문구 휘경제2동(1123073000)","24,297","11,858","          2.05","12,054","12,243","          0.98"
"서울특별시 동대문구 이문제1동(1123074000)","18,477","10,524","          1.76","9,185","9,292","          0.99"
"서울특별시 동대문구 이문제2동(1123075000)","20,463","8,719","          2.35","9,919","10,544","          0.94"
"서울특별시 중랑구 (1126000000)","394,702","185,920","          2.12","195,165","199,537","          0.98"
"서울특별시 중랑구 면목제2동(1126052000)","24,865","12,334","          2.02","12,381","12,484","          0.99"
"서울특별시 중랑구 면목제4동(1126054000)","18,972","9,052","          2.10","9,458","9,514","          0.99"
"서울특별시 중랑구 면목제5동(1126055000)","14,537","6,345","          2.29","7,332","7,205","          1.02"
"서울특별시 중랑구 면목본동(1126056500)","34,622","17,897","          1.93","17,189","17,433","          0.99"
"서울특별시 중랑구 면목제7동(1126057000)","22,386","10,718","          2.09","11,223","11,163","          1.01"
"서울특별시 중랑구 면목제3.8동(1126057500)","25,576","12,793","          2.00","12,710","12,866","          0.99"
"서울특별시 중랑구 상봉제1동(1126058000)","24,763","10,300","          2.40","12,109","12,654","          0.96"
"서울특별시 중랑구 상봉제2동(1126059000)","19,899","11,716","          1.70","9,691","10,208","          0.95"
"서울특별시 중랑구 중화제1동(1126060000)","20,224","9,122","          2.22","9,905","10,319","          0.96"
"서울특별시 중랑구 중화제2동(1126061000)","25,578","13,893","          1.84","13,138","12,440","          1.06"
"서울특별시 중랑구 묵제1동(1126062000)","35,399","14,974","          2.36","17,145","18,254","          0.94"
"서울특별시 중랑구 묵제2동(1126063000)","19,428","9,340","          2.08","9,565","9,863","          0.97"
"서울특별시 중랑구 망우본동(1126065500)","30,431","15,093","          2.02","15,294","15,137","          1.01"
"서울특별시 중랑구 망우제3동(1126066000)","17,127","8,441","          2.03","8,597","8,530","          1.01"
"서울특별시 중랑구 신내1동(1126068000)","39,681","14,818","          2.68","19,317","20,364","          0.95"
"서울특별시 중랑구 신내2동(1126069000)","21,214","9,084","          2.34","10,111","11,103","          0.91"
"서울특별시 성북구 (1129000000)","437,153","195,396","          2.24","210,810","226,343","          0.93"
"서울특별시 성북구 성북동(1129052500)","16,868","8,254","          2.04","7,869","8,999","          0.87"
"서울특별시 성북구 삼선동(1129055500)","23,580","11,719","          2.01","11,238","12,342","          0.91"
"서울특별시 성북구 동선동(1129057500)","15,610","9,366","          1.67","6,549","9,061","          0.72"
"서울특별시 성북구 돈암제1동(1129058000)","15,292","6,240","          2.45","7,148","8,144","          0.88"
"서울특별시 성북구 돈암제2동(1129059000)","24,589","8,731","          2.82","11,691","12,898","          0.91"
"서울특별시 성북구 안암동(1129060000)","15,093","9,326","          1.62","7,610","7,483","          1.02"
"서울특별시 성북구 보문동(1129061000)","15,768","7,841","          2.01","7,616","8,152","          0.93"
"서울특별시 성북구 정릉제1동(1129062000)","18,677","7,498","          2.49","9,008","9,669","          0.93"
"서울특별시 성북구 정릉제2동(1129063000)","23,501","9,883","          2.38","11,371","12,130","          0.94"
"서울특별시 성북구 정릉제3동(1129064000)","15,541","8,022","          1.94","7,693","7,848","          0.98"
"서울특별시 성북구 정릉제4동(1129065000)","25,609","10,993","          2.33","12,380","13,229","          0.94"
"서울특별시 성북구 길음제1동(1129066000)","36,402","12,802","          2.84","17,323","19,079","          0.91"
"서울특별시 성북구 길음제2동(1129068500)","17,051","7,126","          2.39","8,252","8,799","          0.94"
"서울특별시 성북구 종암동(1129070500)","39,786","17,448","          2.28","19,594","20,192","          0.97"
"서울특별시 성북구 월곡제1동(1129071500)","26,918","10,912","          2.47","13,022","13,896","          0.94"
"서울특별시 성북구 월곡제2동(1129072500)","19,928","9,619","          2.07","9,586","10,342","          0.93"
"서울특별시 성북구 장위제1동(1129076000)","20,268","9,190","          2.21","9,872","10,396","          0.95"
"서울특별시 성북구 장위제2동(1129077000)","13,867","6,609","          2.10","6,863","7,004","          0.98"
"서울특별시 성북구 장위제3동(1129078000)","17,200","7,094","          2.42","8,510","8,690","          0.98"
"서울특별시 성북구 석관동(1129081000)","35,605","16,723","          2.13","17,615","17,990","          0.98"
"서울특별시 강북구 (1130500000)","308,055","145,896","          2.11","150,143","157,912","          0.95"
"서울특별시 강북구 삼양동(1130553400)","24,555","11,384","          2.16","12,239","12,316","          0.99"
"서울특별시 강북구 미아동(1130553500)","22,213","11,778","          1.89","10,698","11,515","          0.93"
"서울특별시 강북구 송중동(1130554500)","30,353","14,076","          2.16","14,596","15,757","          0.93"
"서울특별시 강북구 송천동(1130555500)","27,439","13,787","          1.99","13,633","13,806","          0.99"
"서울특별시 강북구 삼각산동(1130557500)","31,993","11,741","          2.72","15,393","16,600","          0.93"
"서울특별시 강북구 번1동(1130559500)","19,059","10,483","          1.82","9,574","9,485","          1.01"
"서울특별시 강북구 번2동(1130560300)","16,435","7,663","          2.14","7,976","8,459","          0.94"
"서울특별시 강북구 번3동(1130560800)","17,540","7,575","          2.32","8,256","9,284","          0.89"
"서울특별시 강북구 수유1동(1130561500)","21,219","10,455","          2.03","10,511","10,708","          0.98"
"서울특별시 강북구 수유2동(1130562500)","21,460","9,728","          2.21","10,277","11,183","          0.92"
"서울특별시 강북구 수유3동(1130563500)","23,531","13,011","          1.81","11,654","11,877","          0.98"
"서울특별시 강북구 우이동(1130564500)","20,939","9,644","          2.17","10,198","10,741","          0.95"
"서울특별시 강북구 인수동(1130566000)","31,319","14,571","          2.15","15,138","16,181","          0.94"
"서울특별시 도봉구 (1132000000)","325,257","139,114","          2.34","158,620","166,637","          0.95"
"서울특별시 도봉구 창제1동(1132051100)","25,241","10,880","          2.32","12,032","13,209","          0.91"
"서울특별시 도봉구 창제2동(1132051200)","29,643","12,460","          2.38","14,478","15,165","          0.95"
"서울특별시 도봉구 창제3동(1132051300)","14,310","6,656","          2.15","7,129","7,181","          0.99"
"서울특별시 도봉구 창제4동(1132051400)","27,195","10,754","          2.53","13,074","14,121","          0.93"
"서울특별시 도봉구 창제5동(1132051500)","25,198","10,266","          2.45","12,118","13,080","          0.93"
"서울특별시 도봉구 도봉제1동(1132052100)","21,660","10,434","          2.08","10,956","10,704","          1.02"
"서울특별시 도봉구 도봉제2동(1132052200)","27,785","12,117","          2.29","13,591","14,194","          0.96"
"서울특별시 도봉구 쌍문제1동(1132066000)","21,790","9,439","          2.31","10,497","11,293","          0.93"
"서울특별시 도봉구 쌍문제2동(1132067000)","19,246","8,672","          2.22","9,263","9,983","          0.93"
"서울특별시 도봉구 쌍문제3동(1132068000)","16,769","7,905","          2.12","8,139","8,630","          0.94"
"서울특별시 도봉구 쌍문제4동(1132068100)","19,262","7,203","          2.67","9,090","10,172","          0.89"
"서울특별시 도봉구 방학제1동(1132069000)","28,975","12,740","          2.27","14,416","14,559","          0.99"
"서울특별시 도봉구 방학제2동(1132070000)","20,282","9,515","          2.13","10,249","10,033","          1.02"
"서울특별시 도봉구 방학제3동(1132071000)","27,901","10,073","          2.77","13,588","14,313","          0.95"
"서울특별시 노원구 (1135000000)","523,037","218,270","          2.40","252,383","270,654","          0.93"
"서울특별시 노원구 월계1동(1135056000)","22,446","10,461","          2.15","11,553","10,893","          1.06"
"서울특별시 노원구 월계2동(1135057000)","27,472","12,069","          2.28","13,248","14,224","          0.93"
"서울특별시 노원구 월계3동(1135058000)","30,605","13,016","          2.35","14,667","15,938","          0.92"
"서울특별시 노원구 공릉1동(1135059500)","37,680","18,293","          2.06","18,322","19,358","          0.95"
"서울특별시 노원구 공릉2동(1135060000)","39,760","16,497","          2.41","19,382","20,378","          0.95"
"서울특별시 노원구 하계1동(1135061100)","27,471","11,661","          2.36","13,228","14,243","          0.93"
"서울특별시 노원구 하계2동(1135061200)","22,665","8,307","          2.73","10,802","11,863","          0.91"
"서울특별시 노원구 중계본동(1135061900)","24,880","8,657","          2.87","12,196","12,684","          0.96"
"서울특별시 노원구 중계1동(1135062100)","27,465","9,068","          3.03","13,366","14,099","          0.95"
"서울특별시 노원구 중계4동(1135062400)","20,695","8,478","          2.44","9,998","10,697","          0.93"
"서울특별시 노원구 중계2.3동(1135062500)","35,446","15,411","          2.30","16,340","19,106","          0.86"
"서울특별시 노원구 상계1동(1135063000)","39,044","15,648","          2.50","18,964","20,080","          0.94"
"서울특별시 노원구 상계2동(1135064000)","20,535","8,791","          2.34","10,149","10,386","          0.98"
"서울특별시 노원구 상계3.4동(1135066500)","27,076","12,229","          2.21","13,465","13,611","          0.99"
"서울특별시 노원구 상계5동(1135067000)","24,667","11,019","          2.24","11,983","12,684","          0.94"
"서울특별시 노원구 상계6.7동(1135069500)","33,509","13,938","          2.40","15,559","17,950","          0.87"
"서울특별시 노원구 상계8동(1135070000)","22,914","9,168","          2.50","11,010","11,904","          0.92"
"서울특별시 노원구 상계9동(1135071000)","21,136","8,425","          2.51","10,042","11,094","          0.91"
"서울특별시 노원구 상계10동(1135072000)","17,571","7,134","          2.46","8,109","9,462","          0.86"
"서울특별시 은평구 (1138000000)","479,835","213,914","          2.24","230,279","249,556","          0.92"
"서울특별시 은평구 녹번동(1138051000)","37,396","17,494","          2.14","17,820","19,576","          0.91"
"서울특별시 은평구 불광제1동(1138052000)","39,733","17,977","          2.21","18,811","20,922","          0.90"
"서울특별시 은평구 불광제2동(1138053000)","28,441","13,962","          2.04","13,804","14,637","          0.94"
"서울특별시 은평구 갈현제1동(1138055100)","23,167","11,163","          2.08","11,288","11,879","          0.95"
"서울특별시 은평구 갈현제2동(1138055200)","28,885","12,656","          2.28","13,681","15,204","          0.90"
"서울특별시 은평구 구산동(1138056000)","32,749","13,402","          2.44","16,282","16,467","          0.99"
"서울특별시 은평구 대조동(1138057000)","27,240","14,324","          1.90","12,700","14,540","          0.87"
"서울특별시 은평구 응암제1동(1138058000)","30,963","14,077","          2.20","14,695","16,268","          0.90"
"서울특별시 은평구 응암제2동(1138059000)","27,569","11,008","          2.50","13,399","14,170","          0.95"
"서울특별시 은평구 응암제3동(1138060000)","25,218","12,770","          1.97","12,320","12,898","          0.96"
"서울특별시 은평구 역촌동(1138062500)","46,556","20,859","          2.23","22,002","24,554","          0.90"
"서울특별시 은평구 신사제1동(1138063100)","27,547","11,846","          2.33","13,310","14,237","          0.93"
"서울특별시 은평구 신사제2동(1138063200)","20,805","9,049","          2.30","10,387","10,418","          1.00"
"서울특별시 은평구 증산동(1138064000)","15,355","6,897","          2.23","7,486","7,869","          0.95"
"서울특별시 은평구 수색동(1138065000)","11,189","4,785","          2.34","5,529","5,660","          0.98"
"서울특별시 은평구 진관동(1138069000)","57,022","21,645","          2.63","26,765","30,257","          0.88"
"서울특별시 서대문구 (1141000000)","312,173","144,838","          2.16","149,360","162,813","          0.92"
"서울특별시 서대문구 천연동(1141052000)","17,784","8,048","          2.21","8,434","9,350","          0.90"
"서울특별시 서대문구 북아현동(1141055500)","16,637","7,471","          2.23","7,943","8,694","          0.91"
"서울특별시 서대문구 충현동(1141056500)","20,807","10,414","          2.00","10,016","10,791","          0.93"
"서울특별시 서대문구 신촌동(1141058500)","19,264","13,304","          1.45","8,589","10,675","          0.80"
"서울특별시 서대문구 연희동(1141061500)","36,311","18,980","          1.91","17,448","18,863","          0.92"
"서울특별시 서대문구 홍제제1동(1141062000)","24,340","10,512","          2.32","11,439","12,901","          0.89"
"서울특별시 서대문구 홍제제3동(1141064000)","15,819","7,126","          2.22","7,663","8,156","          0.94"
"서울특별시 서대문구 홍제제2동(1141065500)","14,228","5,908","          2.41","6,773","7,455","          0.91"
"서울특별시 서대문구 홍은제1동(1141066000)","23,013","9,759","          2.36","11,118","11,895","          0.93"
"서울특별시 서대문구 홍은제2동(1141068500)","26,992","12,335","          2.19","13,038","13,954","          0.93"
"서울특별시 서대문구 남가좌제1동(1141069000)","15,894","5,891","          2.70","7,651","8,243","          0.93"
"서울특별시 서대문구 남가좌제2동(1141070000)","30,054","13,316","          2.26","14,496","15,558","          0.93"
"서울특별시 서대문구 북가좌제1동(1141071000)","18,440","6,991","          2.64","8,895","9,545","          0.93"
"서울특별시 서대문구 북가좌제2동(1141072000)","32,590","14,783","          2.20","15,857","16,733","          0.95"
"서울특별시 마포구 (1144000000)","371,890","178,482","          2.08","175,150","196,740","          0.89"
"서울특별시 마포구 아현동(1144055500)","25,749","10,624","          2.42","12,056","13,693","          0.88"
"서울특별시 마포구 공덕동(1144056500)","38,101","18,706","          2.04","17,981","20,120","          0.89"
"서울특별시 마포구 도화동(1144058500)","21,753","9,540","          2.28","10,452","11,301","          0.92"
"서울특별시 마포구 용강동(1144059000)","21,832","9,304","          2.35","10,274","11,558","          0.89"
"서울특별시 마포구 대흥동(1144060000)","14,410","8,399","          1.72","6,963","7,447","          0.94"
"서울특별시 마포구 염리동(1144061000)","12,104","5,675","          2.13","5,827","6,277","          0.93"
"서울특별시 마포구 신수동(1144063000)","23,199","10,246","          2.26","11,290","11,909","          0.95"
"서울특별시 마포구 서강동(1144065500)","24,674","11,625","          2.12","11,745","12,929","          0.91"
"서울특별시 마포구 서교동(1144066000)","25,327","15,494","          1.63","11,563","13,764","          0.84"
"서울특별시 마포구 합정동(1144068000)","18,229","9,699","          1.88","8,475","9,754","          0.87"
"서울특별시 마포구 망원제1동(1144069000)","20,802","10,520","          1.98","9,776","11,026","          0.89"
"서울특별시 마포구 망원제2동(1144070000)","19,014","8,566","          2.22","8,951","10,063","          0.89"
"서울특별시 마포구 연남동(1144071000)","15,605","8,872","          1.76","7,375","8,230","          0.90"
"서울특별시 마포구 성산제1동(1144072000)","19,342","9,420","          2.05","9,088","10,254","          0.89"
"서울특별시 마포구 성산제2동(1144073000)","40,355","19,022","          2.12","18,362","21,993","          0.83"
"서울특별시 마포구 상암동(1144074000)","31,394","12,770","          2.46","14,972","16,422","          0.91"
"서울특별시 양천구 (1147000000)","454,251","180,633","          2.51","222,824","231,427","          0.96"
"서울특별시 양천구 목1동(1147051000)","31,581","10,559","          2.99","15,167","16,414","          0.92"
"서울특별시 양천구 목2동(1147052000)","30,460","13,248","          2.30","14,810","15,650","          0.95"
"서울특별시 양천구 목3동(1147053000)","22,469","10,119","          2.22","10,727","11,742","          0.91"
"서울특별시 양천구 목4동(1147054000)","25,974","10,140","          2.56","12,692","13,282","          0.96"
"서울특별시 양천구 목5동(1147055000)","42,215","13,583","          3.11","20,900","21,315","          0.98"
"서울특별시 양천구 신월1동(1147056000)","20,929","10,200","          2.05","10,747","10,182","          1.06"
"서울특별시 양천구 신월2동(1147057000)","21,343","8,613","          2.48","10,463","10,880","          0.96"
"서울특별시 양천구 신월3동(1147058000)","15,751","8,044","          1.96","8,297","7,454","          1.11"
"서울특별시 양천구 신월4동(1147059000)","18,403","6,960","          2.64","9,045","9,358","          0.97"
"서울특별시 양천구 신월5동(1147060000)","15,044","6,484","          2.32","7,453","7,591","          0.98"
"서울특별시 양천구 신월6동(1147061000)","13,748","5,232","          2.63","6,770","6,978","          0.97"
"서울특별시 양천구 신월7동(1147061100)","20,519","9,238","          2.22","10,067","10,452","          0.96"
"서울특별시 양천구 신정1동(1147062000)","20,949","7,214","          2.90","10,222","10,727","          0.95"
"서울특별시 양천구 신정2동(1147063000)","20,047","7,141","          2.81","9,819","10,228","          0.96"
"서울특별시 양천구 신정3동(1147064000)","46,393","17,886","          2.59","22,608","23,785","          0.95"
"서울특별시 양천구 신정4동(1147065000)","33,521","16,064","          2.09","16,423","17,098","          0.96"
"서울특별시 양천구 신정6동(1147067000)","25,014","8,296","          3.02","12,159","12,855","          0.95"
"서울특별시 양천구 신정7동(1147068000)","29,891","11,612","          2.57","14,455","15,436","          0.94"
"서울특별시 강서구 (1150000000)","580,185","266,982","          2.17","280,034","300,151","          0.93"
"서울특별시 강서구 염창동(1150051000)","41,894","15,835","          2.65","20,362","21,532","          0.95"
"서울특별시 강서구 등촌제1동(1150052000)","24,145","13,168","          1.83","11,295","12,850","          0.88"
"서울특별시 강서구 등촌제2동(1150053000)","21,099","8,765","          2.41","10,337","10,762","          0.96"
"서울특별시 강서구 등촌제3동(1150053500)","31,478","15,059","          2.09","15,004","16,474","          0.91"
"서울특별시 강서구 화곡제1동(1150054000)","52,358","26,956","          1.94","25,430","26,928","          0.94"
"서울특별시 강서구 화곡제2동(1150055000)","18,442","8,221","          2.24","8,981","9,461","          0.95"
"서울특별시 강서구 화곡제3동(1150056000)","21,785","9,383","          2.32","10,464","11,321","          0.92"
"서울특별시 강서구 화곡제4동(1150057000)","21,108","9,764","          2.16","10,325","10,783","          0.96"
"서울특별시 강서구 화곡본동(1150059000)","34,581","16,783","          2.06","16,874","17,707","          0.95"
"서울특별시 강서구 화곡제6동(1150059100)","24,934","12,246","          2.04","12,172","12,762","          0.95"
"서울특별시 강서구 화곡제8동(1150059300)","25,223","11,809","          2.14","12,125","13,098","          0.93"
"서울특별시 강서구 가양제1동(1150060300)","34,184","20,071","          1.70","15,784","18,400","          0.86"
"서울특별시 강서구 가양제2동(1150060400)","14,500","8,050","          1.80","6,871","7,629","          0.90"
"서울특별시 강서구 가양제3동(1150060500)","15,477","7,892","          1.96","7,239","8,238","          0.88"
"서울특별시 강서구 발산제1동(1150061100)","37,390","13,521","          2.77","17,754","19,636","          0.90"
"서울특별시 강서구 우장산동(1150061500)","43,778","16,183","          2.71","20,941","22,837","          0.92"
"서울특별시 강서구 공항동(1150062000)","26,939","12,807","          2.10","13,671","13,268","          1.03"
"서울특별시 강서구 방화제1동(1150063000)","44,305","17,484","          2.53","21,617","22,688","          0.95"
"서울특별시 강서구 방화제2동(1150064000)","23,122","11,662","          1.98","11,408","11,714","          0.97"
"서울특별시 강서구 방화제3동(1150064100)","23,443","11,323","          2.07","11,380","12,063","          0.94"
"서울특별시 구로구 (1153000000)","404,408","180,531","          2.24","199,673","204,735","          0.98"
"서울특별시 구로구 신도림동(1153051000)","36,188","13,484","          2.68","17,684","18,504","          0.96"
"서울특별시 구로구 구로제1동(1153052000)","21,232","8,368","          2.54","10,412","10,820","          0.96"
